iter	Passed	Remaining
4969	56713	342
4970	56725	330
4971	56737	319
4972	56748	308
4973	56760	296
4974	56772	285
4975	56783	273
4976	56795	262
4977	56806	251
4978	56818	239
4979	56831	228
4980	56843	216
4981	56856	205
4982	56869	194
4983	56881	182
4984	56894	171
4985	56908	159
4986	56921	148
4987	56933	136
4988	56945	125
4989	56957	114
4990	56971	102
4991	56982	91
4992	56993	79
4993	57005	68
4994	57016	57
4995	57029	45
4996	57040	34
4997	57051	22
4998	57063	11
4999	57075	0
